timestamp              , worker_url            , request_id, throughput_gradient, latency_gradient, score, outstanding_requests, avg_throughput, avg_latency, window_size, selection_reason , actual_output_tokens, server_latency, queue_time, ttft  , decision_time_ms
2025-07-31 05:06:28.662, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.004444
2025-07-31 05:06:28.684, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.003168
2025-07-31 05:06:28.719, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.003427
2025-07-31 05:06:28.724, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.0014789999999999998
2025-07-31 05:06:28.729, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.002565
2025-07-31 05:06:28.772, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001886
2025-07-31 05:06:28.816, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001676
2025-07-31 05:06:28.836, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001053
2025-07-31 05:06:28.848, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.000766
2025-07-31 05:06:28.877, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.0007379999999999999
2025-07-31 05:06:28.889, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001964
2025-07-31 05:06:28.906, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001779
2025-07-31 05:06:28.912, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.000931
2025-07-31 05:06:28.978, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.002007
2025-07-31 05:06:28.982, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.0018780000000000001
2025-07-31 05:06:28.985, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.002079
2025-07-31 05:06:29.033, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.00184
2025-07-31 05:06:29.075, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001132
2025-07-31 05:06:29.091, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.0019920000000000003
2025-07-31 05:06:29.094, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.002022
2025-07-31 05:06:29.096, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001946
2025-07-31 05:06:29.110, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.0014839999999999999
2025-07-31 05:06:29.119, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.00162
2025-07-31 05:06:29.134, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001998
2025-07-31 05:06:29.142, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.0019939999999999997
2025-07-31 05:06:29.157, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.002013
2025-07-31 05:06:29.161, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001586
2025-07-31 05:06:29.198, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001579
2025-07-31 05:06:29.201, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.002184
2025-07-31 05:06:29.249, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.002049
2025-07-31 05:06:29.267, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001224
2025-07-31 05:06:29.273, http://localhost:30002, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001397
2025-07-31 05:06:29.277, http://localhost:30003, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.0010249999999999999
2025-07-31 05:06:29.292, http://localhost:30001, pending   ,                    ,                 ,      ,                    0,               ,            ,          20, gradient_based   ,                     ,               ,           ,       , 0.001333
2025-07-31 05:06:29.299, http://localhost:30003, unknown   ,                    ,                 ,      ,                    0,         112.13,      0.5797,          20, completion_record,                   65,         0.5797,     0.0003, 0.4445, 0
