timestamp,worker_url,request_id,throughput_gradient,latency_gradient,score,outstanding_requests,avg_throughput,avg_latency,window_size,selection_reason,actual_output_tokens,server_latency,queue_time,ttft,decision_time_ms
2025-07-31 05:02:55.481,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.004668
2025-07-31 05:02:55.489,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.00451
2025-07-31 05:02:55.514,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.003093
2025-07-31 05:02:55.516,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.002486
2025-07-31 05:02:55.552,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.002573
2025-07-31 05:02:55.564,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.002341
2025-07-31 05:02:55.568,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.0071779999999999995
2025-07-31 05:02:55.612,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.001729
2025-07-31 05:02:55.616,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001178
2025-07-31 05:02:55.635,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.001624
2025-07-31 05:02:55.646,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.002017
2025-07-31 05:02:55.663,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.002173
2025-07-31 05:02:55.676,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.002064
2025-07-31 05:02:55.692,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.010582
2025-07-31 05:02:55.712,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.0021739999999999997
2025-07-31 05:02:55.738,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.001838
2025-07-31 05:02:55.745,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.001103
2025-07-31 05:02:55.784,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001699
2025-07-31 05:02:55.796,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.002086
2025-07-31 05:02:55.798,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.0019039999999999999
2025-07-31 05:02:55.804,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001944
2025-07-31 05:02:55.806,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.0021390000000000003
2025-07-31 05:02:55.807,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.002101
2025-07-31 05:02:55.823,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001352
2025-07-31 05:02:55.845,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.002021
2025-07-31 05:02:55.919,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.001976
2025-07-31 05:02:55.926,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001825
2025-07-31 05:02:55.942,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.002124
2025-07-31 05:02:55.955,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.002058
2025-07-31 05:02:55.957,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.00191
2025-07-31 05:02:56.018,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.0017439999999999999
2025-07-31 05:02:56.039,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.001821
2025-07-31 05:02:56.093,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.0019080000000000002
2025-07-31 05:02:56.107,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.00178
2025-07-31 05:02:56.146,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.001558
2025-07-31 05:02:56.149,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001381
2025-07-31 05:02:56.185,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.001798
2025-07-31 05:02:56.188,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.001346
2025-07-31 05:02:56.201,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.0010240000000000002
2025-07-31 05:02:56.238,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.001434
2025-07-31 05:02:56.244,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.002159
2025-07-31 05:02:56.247,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.00142
2025-07-31 05:02:56.264,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.001951
2025-07-31 05:02:56.285,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.00217
2025-07-31 05:02:56.292,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001558
2025-07-31 05:02:56.307,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.001127
2025-07-31 05:02:56.322,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.001608
2025-07-31 05:02:56.335,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001299
2025-07-31 05:02:56.349,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.001001
2025-07-31 05:02:56.361,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.0013310000000000002
2025-07-31 05:02:56.363,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001338
2025-07-31 05:02:56.421,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.0010049999999999998
2025-07-31 05:02:56.435,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.001356
2025-07-31 05:02:56.457,http://localhost:30003,unknown,,,,0,102.04,0.7448,20,completion_record,76,0.7448,0.0001,0.5071,0
2025-07-31 05:02:56.459,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001619
2025-07-31 05:02:56.484,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001849
2025-07-31 05:02:56.487,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.001536
2025-07-31 05:02:56.512,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.000986
2025-07-31 05:02:56.519,http://localhost:30003,unknown,,,,0,104.98,0.7144,20,completion_record,75,0.7144,0.0003,0.4836,0
2025-07-31 05:02:56.538,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.0020090000000000004
2025-07-31 05:02:56.544,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001888
2025-07-31 05:02:56.561,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.001446
2025-07-31 05:02:56.567,http://localhost:30002,pending,,,,0,,,20,gradient_based,,,,,0.002277
2025-07-31 05:02:56.579,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.001545
2025-07-31 05:02:56.584,http://localhost:30003,unknown,,,,0,97.72,0.9210,20,completion_record,90,0.9210,0.0002,0.5324,0
2025-07-31 05:02:56.587,http://localhost:30003,pending,,,,0,,,20,gradient_based,,,,,0.0015
2025-07-31 05:02:56.601,http://localhost:30001,unknown,,,,0,85.72,1.0849,20,completion_record,93,1.0849,0.0002,0.6544,0
2025-07-31 05:02:56.601,http://localhost:30001,unknown,,,,0,95.29,0.9655,20,completion_record,92,0.9655,0.0003,0.5425,0
2025-07-31 05:02:56.608,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.002418
2025-07-31 05:02:56.624,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.002616
2025-07-31 05:02:56.643,http://localhost:30001,pending,,,,0,,,20,gradient_based,,,,,0.002562
