req_id,input_length,decode_length,arrival_time,to_server_time,finish_time,server_latency,total_latency,ttft,queue_time,success,error
req_149,399,175,0.04208660125732422,0.04208779335021973,6.6590495109558105,6.616961717605591,6.616962909698486,2.8350555896759033,1.1920928955078125e-06,True,
req_215,377,92,0.05082297325134277,0.05082416534423828,6.667078495025635,6.6162543296813965,6.616255521774292,4.663137435913086,1.1920928955078125e-06,True,
req_160,444,170,0.043553829193115234,0.04355478286743164,6.691254377365112,6.647699594497681,6.647700548171997,3.2054178714752197,9.5367431640625e-07,True,
req_210,537,119,0.050191640853881836,0.050192832946777344,6.694105863571167,6.64391303062439,6.643914222717285,4.26351261138916,1.1920928955078125e-06,True,
req_174,586,145,0.04538726806640625,0.04538846015930176,6.700183868408203,6.654795408248901,6.654796600341797,3.560084104537964,1.1920928955078125e-06,True,
req_204,566,127,0.04937028884887695,0.04937171936035156,6.749896049499512,6.70052433013916,6.700525760650635,4.067729949951172,1.430511474609375e-06,True,
req_207,596,121,0.04979991912841797,0.04980134963989258,6.771317481994629,6.721516132354736,6.721517562866211,4.261375904083252,1.430511474609375e-06,True,
req_191,715,139,0.04766440391540527,0.04766535758972168,6.787328004837036,6.7396626472473145,6.739663600921631,3.9304449558258057,9.5367431640625e-07,True,
req_158,378,176,0.04329109191894531,0.04329228401184082,6.789994716644287,6.746702432632446,6.746703624725342,3.136073589324951,1.1920928955078125e-06,True,
req_165,684,169,0.044191837310791016,0.04419279098510742,6.83076548576355,6.786572694778442,6.786573648452759,3.298285722732544,9.5367431640625e-07,True,
req_193,580,143,0.04796862602233887,0.047969818115234375,6.86229944229126,6.814329624176025,6.814330816268921,3.929971694946289,1.1920928955078125e-06,True,
req_151,379,171,0.04234433174133301,0.042345523834228516,6.881367206573486,6.839021682739258,6.839022874832153,2.9832911491394043,1.1920928955078125e-06,True,
req_233,508,68,0.05323171615600586,0.05323290824890137,6.908307075500488,6.855074167251587,6.855075359344482,5.233078956604004,1.1920928955078125e-06,True,
req_176,610,164,0.04563593864440918,0.045636892318725586,6.926422119140625,6.880785226821899,6.880786180496216,3.538806676864624,9.5367431640625e-07,True,
req_163,530,159,0.04393792152404785,0.04393887519836426,6.932062387466431,6.888123512268066,6.888124465942383,3.312659502029419,9.5367431640625e-07,True,
req_182,729,145,0.04649782180786133,0.04649925231933594,7.00281023979187,6.956310987472534,6.956312417984009,3.735464096069336,1.430511474609375e-06,True,
req_247,751,68,0.05507254600524902,0.05507373809814453,7.011127471923828,6.956053733825684,6.956054925918579,5.535755395889282,1.1920928955078125e-06,True,
req_211,610,122,0.05031442642211914,0.05031609535217285,7.020151138305664,6.969835042953491,6.969836711883545,4.271581411361694,1.6689300537109375e-06,True,
req_178,736,161,0.04589366912841797,0.04589486122131348,7.0302698612213135,6.984375,6.9843761920928955,3.65950870513916,1.1920928955078125e-06,True,
req_227,457,99,0.05241036415100098,0.05241131782531738,7.030785799026489,6.978374481201172,6.978375434875488,4.93070387840271,9.5367431640625e-07,True,
req_219,691,99,0.05137944221496582,0.05138087272644043,7.044321060180664,6.992940187454224,6.992941617965698,4.703338861465454,1.430511474609375e-06,True,
req_189,380,155,0.04740405082702637,0.04740500450134277,7.141035318374634,7.093630313873291,7.093631267547607,3.902306079864502,9.5367431640625e-07,True,
req_186,674,152,0.0470271110534668,0.047028541564941406,7.150390863418579,7.103362321853638,7.103363752365112,3.7414731979370117,1.430511474609375e-06,True,
req_157,646,177,0.043164730072021484,0.04316592216491699,7.163372755050659,7.120206832885742,7.120208024978638,3.1086957454681396,1.1920928955078125e-06,True,
req_232,551,91,0.05310773849487305,0.05310869216918945,7.1849281787872314,7.131819486618042,7.131820440292358,5.209618091583252,9.5367431640625e-07,True,
req_231,513,93,0.05297255516052246,0.05297374725341797,7.235399007797241,7.182425260543823,7.182426452636719,5.205768585205078,1.1920928955078125e-06,True,
req_166,420,171,0.044326066970825195,0.0443272590637207,7.257904291152954,7.213577032089233,7.213578224182129,3.315847873687744,1.1920928955078125e-06,True,
req_246,475,81,0.054938554763793945,0.05493974685668945,7.264838218688965,7.209898471832275,7.209899663925171,5.533132314682007,1.1920928955078125e-06,True,
req_252,692,79,0.05571484565734863,0.05571603775024414,7.321462392807007,7.265746355056763,7.265747547149658,5.6574506759643555,1.1920928955078125e-06,True,
req_222,304,119,0.05176734924316406,0.05176830291748047,7.323836326599121,7.272068023681641,7.272068977355957,4.792141675949097,9.5367431640625e-07,True,
req_205,261,163,0.0495455265045166,0.04954648017883301,7.396596670150757,7.347050189971924,7.34705114364624,4.07251238822937,9.5367431640625e-07,True,
req_239,347,88,0.05399370193481445,0.05399513244628906,7.426659107208252,7.372663974761963,7.3726654052734375,5.364200592041016,1.430511474609375e-06,True,
req_198,710,160,0.04860830307006836,0.048609256744384766,7.480157375335693,7.431548118591309,7.431549072265625,3.9523074626922607,9.5367431640625e-07,True,
req_206,308,151,0.04967308044433594,0.049674272537231445,7.4971840381622314,7.447509765625,7.4475109577178955,4.163299798965454,1.1920928955078125e-06,True,
req_183,705,183,0.046628713607788086,0.04662966728210449,7.502716779708862,7.456087112426758,7.456088066101074,3.7527756690979004,9.5367431640625e-07,True,
req_195,435,176,0.048216819763183594,0.0482182502746582,7.514567136764526,7.466348886489868,7.466350317001343,3.9514975547790527,1.430511474609375e-06,True,
req_185,594,184,0.046889543533325195,0.0468907356262207,7.517196416854858,7.470305681228638,7.470306873321533,3.7526533603668213,1.1920928955078125e-06,True,
req_226,754,115,0.052278995513916016,0.05228018760681152,7.604920864105225,7.552640676498413,7.552641868591309,4.913334131240845,1.1920928955078125e-06,True,
req_200,585,161,0.048859596252441406,0.048861026763916016,7.627490758895874,7.578629732131958,7.578631162643433,4.063801288604736,1.430511474609375e-06,True,
req_258,548,72,0.0571136474609375,0.057114601135253906,7.628337144851685,7.571222543716431,7.571223497390747,5.8931097984313965,9.5367431640625e-07,True,
req_253,418,80,0.05645751953125,0.05645895004272461,7.647805452346802,7.591346502304077,7.591347932815552,5.753990411758423,1.430511474609375e-06,True,
req_224,392,118,0.05202889442443848,0.052030086517333984,7.668671607971191,7.616641521453857,7.616642713546753,4.910762310028076,1.1920928955078125e-06,True,
req_265,635,73,0.05805325508117676,0.058054208755493164,7.696693181991577,7.638638973236084,7.6386399269104,6.164306879043579,9.5367431640625e-07,True,
req_171,264,190,0.04499936103820801,0.04500079154968262,7.768355846405029,7.723355054855347,7.723356485366821,3.468341588973999,1.430511474609375e-06,True,
req_273,724,69,0.059096574783325195,0.0590977668762207,7.7747228145599365,7.715625047683716,7.715626239776611,6.284036636352539,1.1920928955078125e-06,True,
req_264,705,65,0.057875633239746094,0.0578768253326416,7.785666465759277,7.727789640426636,7.727790832519531,6.150353193283081,1.1920928955078125e-06,True,
req_197,715,188,0.0484766960144043,0.0484776496887207,7.8104777336120605,7.76200008392334,7.762001037597656,3.9511635303497314,9.5367431640625e-07,True,
req_218,589,148,0.051259517669677734,0.05126047134399414,7.81600284576416,7.764742374420166,7.764743328094482,4.691871643066406,9.5367431640625e-07,True,
req_229,579,116,0.05271649360656738,0.05271792411804199,7.839197397232056,7.786479473114014,7.786480903625488,5.083207368850708,1.430511474609375e-06,True,
req_235,626,111,0.0534825325012207,0.05348348617553711,7.919896841049194,7.866413354873657,7.866414308547974,5.23969841003418,9.5367431640625e-07,True,
req_180,431,187,0.046152591705322266,0.04615354537963867,7.93447470664978,7.888321161270142,7.888322114944458,3.7137725353240967,9.5367431640625e-07,True,
req_225,381,146,0.0521550178527832,0.05215597152709961,7.974841356277466,7.922685384750366,7.922686338424683,4.922287464141846,9.5367431640625e-07,True,
req_275,513,77,0.05935382843017578,0.05935502052307129,7.992217063903809,7.932862043380737,7.932863235473633,6.3794190883636475,1.1920928955078125e-06,True,
req_256,735,90,0.05684638023376465,0.056847333908081055,8.038981199264526,7.982133865356445,7.982134819030762,5.890170574188232,9.5367431640625e-07,True,
req_283,304,65,0.06041550636291504,0.06041669845581055,8.082549333572388,8.022132635116577,8.022133827209473,6.683185815811157,1.1920928955078125e-06,True,
req_213,371,166,0.05057191848754883,0.05057334899902344,8.10551929473877,8.054945945739746,8.05494737625122,4.381782054901123,1.430511474609375e-06,True,
req_196,628,189,0.04834771156311035,0.04834890365600586,8.133078575134277,8.084729671478271,8.084730863571167,3.9526748657226562,1.1920928955078125e-06,True,
req_214,621,153,0.05069851875305176,0.050699710845947266,8.167933225631714,8.117233514785767,8.117234706878662,4.624881029129028,1.1920928955078125e-06,True,
req_260,571,98,0.057359933853149414,0.05736088752746582,8.179345846176147,8.121984958648682,8.121985912322998,6.065854072570801,9.5367431640625e-07,True,
req_217,638,151,0.051128387451171875,0.05112934112548828,8.193408489227295,8.142279148101807,8.142280101776123,4.7012856006622314,9.5367431640625e-07,True,
req_237,268,125,0.05373072624206543,0.05373215675354004,8.270098209381104,8.216366052627563,8.216367483139038,5.33513331413269,1.430511474609375e-06,True,
req_262,328,104,0.057625532150268555,0.057626962661743164,8.322461128234863,8.26483416557312,8.264835596084595,6.0659403800964355,1.430511474609375e-06,True,
req_269,406,101,0.05856132507324219,0.058562278747558594,8.350399017333984,8.291836738586426,8.291837692260742,6.167519569396973,9.5367431640625e-07,True,
req_288,403,68,0.0610504150390625,0.06105160713195801,8.357255220413208,8.29620361328125,8.296204805374146,6.762669563293457,1.1920928955078125e-06,True,
req_234,356,147,0.05335402488708496,0.05335521697998047,8.361810684204102,8.308455467224121,8.308456659317017,5.220314979553223,1.1920928955078125e-06,True,
req_289,559,74,0.06122016906738281,0.06122136116027832,8.362191200256348,8.30096983909607,8.300971031188965,6.77052116394043,1.1920928955078125e-06,True,
req_278,615,82,0.05977439880371094,0.059775590896606445,8.364984273910522,8.305208683013916,8.305209875106812,6.437685251235962,1.1920928955078125e-06,True,
req_255,541,119,0.056719303131103516,0.05672049522399902,8.47156286239624,8.414842367172241,8.414843559265137,5.8797221183776855,1.1920928955078125e-06,True,
req_286,494,75,0.06078791618347168,0.060791015625,8.489606857299805,8.428815841674805,8.428818941116333,6.744023084640503,3.0994415283203125e-06,True,
req_300,282,68,0.0626227855682373,0.06262373924255371,8.503470182418823,8.44084644317627,8.440847396850586,7.032184839248657,9.5367431640625e-07,True,
req_209,338,192,0.050063371658325195,0.0500643253326416,8.506367921829224,8.456303596496582,8.456304550170898,4.271968364715576,9.5367431640625e-07,True,
req_297,367,77,0.06224465370178223,0.062245845794677734,8.58214259147644,8.519896745681763,8.519897937774658,6.921128273010254,1.1920928955078125e-06,True,
req_251,453,126,0.05559039115905762,0.05559134483337402,8.588462114334106,8.532870769500732,8.532871723175049,5.663462400436401,9.5367431640625e-07,True,
req_302,533,71,0.06291985511779785,0.06292128562927246,8.598871946334839,8.535950660705566,8.535952091217041,7.031764984130859,1.430511474609375e-06,True,
req_276,665,95,0.05948209762573242,0.05948352813720703,8.60361361503601,8.544130086898804,8.544131517410278,6.3773720264434814,1.430511474609375e-06,True,
req_291,275,81,0.06147909164428711,0.06148028373718262,8.623035430908203,8.56155514717102,8.561556339263916,6.79161262512207,1.1920928955078125e-06,True,
req_257,612,127,0.05697965621948242,0.056983232498168945,8.643827676773071,8.586844444274902,8.586848020553589,5.902590036392212,3.5762786865234375e-06,True,
req_249,693,143,0.05532693862915039,0.0553281307220459,8.702605485916138,8.647277355194092,8.647278547286987,5.6464667320251465,1.1920928955078125e-06,True,
req_263,521,122,0.05774807929992676,0.057749032974243164,8.716773986816406,8.659024953842163,8.65902590751648,6.065764904022217,9.5367431640625e-07,True,
req_220,593,186,0.051511526107788086,0.051512956619262695,8.758525609970093,8.70701265335083,8.707014083862305,4.790064334869385,1.430511474609375e-06,True,
req_296,650,85,0.06211376190185547,0.06211495399475098,8.818790674209595,8.756675720214844,8.75667691230774,6.910743474960327,1.1920928955078125e-06,True,
req_223,444,185,0.051892995834350586,0.05189394950866699,8.840630531311035,8.788736581802368,8.788737535476685,4.899322032928467,9.5367431640625e-07,True,
req_241,744,163,0.054306745529174805,0.054308176040649414,8.841220617294312,8.786912441253662,8.786913871765137,5.360835075378418,1.430511474609375e-06,True,
req_266,613,114,0.058180809020996094,0.0581820011138916,8.846885919570923,8.788703918457031,8.788705110549927,6.174290418624878,1.1920928955078125e-06,True,
req_267,616,125,0.058306217193603516,0.05830740928649902,8.855060338973999,8.7967529296875,8.796754121780396,6.167620897293091,1.1920928955078125e-06,True,
req_295,523,90,0.061983585357666016,0.06198477745056152,8.860876321792603,8.798891544342041,8.798892736434937,6.918955087661743,1.1920928955078125e-06,True,
req_259,306,138,0.05723857879638672,0.057239532470703125,8.868987083435059,8.811747550964355,8.811748504638672,5.9138689041137695,9.5367431640625e-07,True,
req_245,731,144,0.054814815521240234,0.05481576919555664,8.883554220199585,8.828738451004028,8.828739404678345,5.542512893676758,9.5367431640625e-07,True,
req_244,264,161,0.054692745208740234,0.05469369888305664,8.897245168685913,8.842551469802856,8.842552423477173,5.4603447914123535,9.5367431640625e-07,True,
req_284,552,106,0.060539960861206055,0.06054115295410156,8.992470979690552,8.93192982673645,8.931931018829346,6.683216333389282,1.1920928955078125e-06,True,
req_310,481,74,0.06392598152160645,0.06392741203308105,8.996206760406494,8.932279348373413,8.932280778884888,7.268380880355835,1.430511474609375e-06,True,
req_287,534,109,0.060920000076293945,0.06092119216918945,9.033111572265625,8.972190380096436,8.972191572189331,6.685088157653809,1.1920928955078125e-06,True,
req_236,400,175,0.053609609603881836,0.05361056327819824,9.035825967788696,8.982215404510498,8.982216358184814,5.286626815795898,9.5367431640625e-07,True,
req_228,713,190,0.0525355339050293,0.052539825439453125,9.141123533248901,9.088583707809448,9.088587999343872,5.050186634063721,4.291534423828125e-06,True,
req_319,384,72,0.06512641906738281,0.06512784957885742,9.152925968170166,9.087798118591309,9.087799549102783,7.507763862609863,1.430511474609375e-06,True,
req_243,446,172,0.0545656681060791,0.05456662178039551,9.168005228042603,9.113438606262207,9.113439559936523,5.460537910461426,9.5367431640625e-07,True,
req_242,724,163,0.054436445236206055,0.05443763732910156,9.224632740020752,9.17019510269165,9.170196294784546,5.450387239456177,1.1920928955078125e-06,True,
req_230,663,178,0.0528407096862793,0.052841901779174805,9.22777533531189,9.174933433532715,9.17493462562561,5.094319820404053,1.1920928955078125e-06,True,
req_318,336,74,0.06499457359313965,0.06499576568603516,9.228262424468994,9.163266658782959,9.163267850875854,7.513519048690796,1.1920928955078125e-06,True,
req_279,663,128,0.05990290641784668,0.059905290603637695,9.281969785690308,9.22206449508667,9.222066879272461,6.48158073425293,2.384185791015625e-06,True,
req_274,518,126,0.05922842025756836,0.059229373931884766,9.288043022155762,9.228813648223877,9.228814601898193,6.3261964321136475,9.5367431640625e-07,True,
req_238,586,188,0.05385732650756836,0.05385851860046387,9.402336597442627,9.348478078842163,9.348479270935059,5.356438159942627,1.1920928955078125e-06,True,
req_240,738,175,0.05412912368774414,0.05413055419921875,9.41101598739624,9.356885433197021,9.356886863708496,5.364234447479248,1.430511474609375e-06,True,
req_290,272,115,0.06135296821594238,0.06135392189025879,9.421813726425171,9.360459804534912,9.360460758209229,6.787919282913208,9.5367431640625e-07,True,
req_254,343,152,0.05659294128417969,0.056594133377075195,9.425848245620728,9.369254112243652,9.369255304336548,5.890394449234009,1.1920928955078125e-06,True,
req_268,440,141,0.05843615531921387,0.05843710899353027,9.47203016281128,9.413593053817749,9.413594007492065,6.173893213272095,9.5367431640625e-07,True,
req_250,407,166,0.055455923080444336,0.055457353591918945,9.518852233886719,9.4633948802948,9.463396310806274,5.660120725631714,1.430511474609375e-06,True,
req_321,622,84,0.06537818908691406,0.06537914276123047,9.545929431915283,9.480550289154053,9.48055124282837,7.644181489944458,9.5367431640625e-07,True,
req_308,663,107,0.06367754936218262,0.06367874145507812,9.561178207397461,9.497499465942383,9.497500658035278,7.228616952896118,1.1920928955078125e-06,True,
req_339,306,68,0.06776022911071777,0.06776118278503418,9.644786596298218,9.577025413513184,9.5770263671875,8.151305437088013,9.5367431640625e-07,True,
req_323,399,92,0.06562972068786621,0.06563091278076172,9.669057130813599,9.603426218032837,9.603427410125732,7.675051689147949,1.1920928955078125e-06,True,
req_248,749,182,0.05520009994506836,0.055201053619384766,9.74061393737793,9.685412883758545,9.685413837432861,5.54793906211853,9.5367431640625e-07,True,
req_270,670,153,0.05868983268737793,0.058690786361694336,9.741172790527344,9.68248200416565,9.682482957839966,6.179440498352051,9.5367431640625e-07,True,
req_292,677,137,0.061599016189575195,0.0616002082824707,9.747191667556763,9.685591459274292,9.685592651367188,6.837752819061279,1.1920928955078125e-06,True,
req_285,274,130,0.06066608428955078,0.06066751480102539,9.75997805595398,9.699310541152954,9.699311971664429,6.705434799194336,1.430511474609375e-06,True,
req_326,540,87,0.06605768203735352,0.06605911254882812,9.760435581207275,9.694376468658447,9.694377899169922,7.784996032714844,1.430511474609375e-06,True,
req_338,499,73,0.06763482093811035,0.06763601303100586,9.768573522567749,9.700937509536743,9.700938701629639,8.112158298492432,1.1920928955078125e-06,True,
req_320,537,96,0.06525182723999023,0.06525278091430664,9.79787564277649,9.732622861862183,9.732623815536499,7.6140806674957275,9.5367431640625e-07,True,
req_349,576,69,0.06915545463562012,0.06915903091430664,9.806611061096191,9.737452030181885,9.737455606460571,8.339951515197754,3.5762786865234375e-06,True,
req_281,429,154,0.060164451599121094,0.0601656436920166,9.85363245010376,9.793466806411743,9.793467998504639,6.5644214153289795,1.1920928955078125e-06,True,
req_303,582,133,0.06304788589477539,0.0630490779876709,9.856010675430298,9.792961597442627,9.792962789535522,7.026154518127441,1.1920928955078125e-06,True,
req_282,448,136,0.060292959213256836,0.06029391288757324,9.888436555862427,9.828142642974854,9.82814359664917,6.640787363052368,9.5367431640625e-07,True,
req_280,712,143,0.06003451347351074,0.06003570556640625,9.915561437606812,9.855525732040405,9.8555269241333,6.536776065826416,1.1920928955078125e-06,True,
req_332,263,93,0.06682682037353516,0.06682777404785156,9.962157011032104,9.895329236984253,9.89533019065857,7.911482334136963,9.5367431640625e-07,True,
req_271,671,174,0.05882859230041504,0.05883026123046875,9.99553918838501,9.936708927154541,9.936710596084595,6.278883218765259,1.6689300537109375e-06,True,
req_325,634,107,0.06592679023742676,0.06592798233032227,9.996104001998901,9.930176019668579,9.930177211761475,7.675238847732544,1.1920928955078125e-06,True,
req_261,763,166,0.0574946403503418,0.057495832443237305,10.005292415618896,9.94779658317566,9.947797775268555,6.064333915710449,1.1920928955078125e-06,True,
req_314,684,122,0.06448960304260254,0.06449055671691895,10.0982825756073,10.03379201889038,10.033792972564697,7.425332069396973,9.5367431640625e-07,True,
req_298,575,145,0.06236767768859863,0.06236910820007324,10.107669115066528,10.045300006866455,10.04530143737793,7.018735885620117,1.430511474609375e-06,True,
req_336,694,90,0.0673375129699707,0.06733870506286621,10.110930442810059,10.043591737747192,10.043592929840088,8.037685871124268,1.1920928955078125e-06,True,
req_272,700,164,0.05896806716918945,0.05896925926208496,10.137988567352295,10.07901930809021,10.079020500183105,6.322589635848999,1.1920928955078125e-06,True,
req_312,269,134,0.06419873237609863,0.06419968605041504,10.219750881195068,10.155551195144653,10.15555214881897,7.318782567977905,9.5367431640625e-07,True,
req_340,508,97,0.0678865909576416,0.06788825988769531,10.24593710899353,10.178048849105835,10.178050518035889,8.17067813873291,1.6689300537109375e-06,True,
req_293,440,152,0.06172966957092285,0.06173062324523926,10.319838285446167,10.258107662200928,10.258108615875244,6.882366180419922,9.5367431640625e-07,True,
req_316,465,131,0.06473827362060547,0.06473946571350098,10.340000629425049,10.275261163711548,10.275262355804443,7.506039381027222,1.1920928955078125e-06,True,
req_277,589,190,0.05965113639831543,0.059652090072631836,10.398406982421875,10.338754892349243,10.33875584602356,6.386547088623047,9.5367431640625e-07,True,
req_299,300,154,0.062494754791259766,0.06249570846557617,10.438311100006104,10.375815391540527,10.375816345214844,7.028017044067383,9.5367431640625e-07,True,
req_329,383,128,0.06644773483276367,0.06644868850708008,10.514264583587646,10.447815895080566,10.447816848754883,7.799035549163818,9.5367431640625e-07,True,
req_294,321,166,0.06185412406921387,0.06185555458068848,10.56102442741394,10.499168872833252,10.499170303344727,6.9072675704956055,1.430511474609375e-06,True,
req_306,520,155,0.06342935562133789,0.0634303092956543,10.561551332473755,10.4981210231781,10.498121976852417,7.164008140563965,9.5367431640625e-07,True,
req_304,628,155,0.06317400932312012,0.06317496299743652,10.56296706199646,10.499792098999023,10.49979305267334,7.1610634326934814,9.5367431640625e-07,True,
req_365,454,81,0.07125234603881836,0.07125353813171387,10.592811346054077,10.521557807922363,10.521559000015259,8.853549480438232,1.1920928955078125e-06,True,
req_346,581,108,0.06872701644897461,0.06872797012329102,10.59532642364502,10.526598453521729,10.526599407196045,8.338459491729736,9.5367431640625e-07,True,
req_358,737,99,0.07032418251037598,0.07032561302185059,10.6554594039917,10.585133790969849,10.585135221481323,8.597853422164917,1.430511474609375e-06,True,
req_330,438,135,0.06656908988952637,0.06657123565673828,10.656030893325806,10.589459657669067,10.58946180343628,7.798787593841553,2.1457672119140625e-06,True,
req_361,585,91,0.07074546813964844,0.07074666023254395,10.728872299194336,10.658125638961792,10.658126831054688,8.715796947479248,1.1920928955078125e-06,True,
req_368,356,87,0.0716409683227539,0.07164216041564941,10.74449896812439,10.67285680770874,10.672857999801636,8.87485933303833,1.1920928955078125e-06,True,
req_371,265,87,0.0720219612121582,0.07202315330505371,10.746186256408691,10.674163103103638,10.674164295196533,8.878196716308594,1.1920928955078125e-06,True,
req_315,612,146,0.06461119651794434,0.06461477279663086,10.757375955581665,10.692761182785034,10.69276475906372,7.513739824295044,3.5762786865234375e-06,True,
req_369,292,94,0.07176637649536133,0.07176756858825684,10.788493156433105,10.716725587844849,10.716726779937744,8.861439228057861,1.1920928955078125e-06,True,
req_305,756,175,0.06330084800720215,0.06330227851867676,10.828188180923462,10.764885902404785,10.76488733291626,7.153184413909912,1.430511474609375e-06,True,
req_307,421,167,0.06355166435241699,0.0635528564453125,10.841129541397095,10.777576684951782,10.777577877044678,7.171393632888794,1.1920928955078125e-06,True,
req_347,279,111,0.06885147094726562,0.06885242462158203,10.86251449584961,10.793662071228027,10.793663024902344,8.368861675262451,9.5367431640625e-07,True,
req_317,345,158,0.06486272811889648,0.06486368179321289,10.862998008728027,10.798134326934814,10.79813528060913,7.5057971477508545,9.5367431640625e-07,True,
req_301,528,184,0.06279277801513672,0.06279373168945312,10.863378286361694,10.800584554672241,10.800585508346558,7.0264692306518555,9.5367431640625e-07,True,
req_341,498,123,0.06801819801330566,0.06801915168762207,10.952439069747925,10.884419918060303,10.88442087173462,8.181666135787964,9.5367431640625e-07,True,
req_309,395,168,0.06380081176757812,0.06380176544189453,10.977851867675781,10.914050102233887,10.914051055908203,7.2685630321502686,9.5367431640625e-07,True,
req_374,292,96,0.07244873046875,0.07244992256164551,10.985710859298706,10.91326093673706,10.913262128829956,9.025150775909424,1.1920928955078125e-06,True,
req_345,571,118,0.06860113143920898,0.06860208511352539,11.004759788513184,10.936157703399658,10.936158657073975,8.368037462234497,9.5367431640625e-07,True,
req_335,277,147,0.06721615791320801,0.06721711158752441,11.086534976959229,11.019317865371704,11.01931881904602,7.976140022277832,9.5367431640625e-07,True,
req_328,471,148,0.06631970405578613,0.06632065773010254,11.090656042098999,11.024335384368896,11.024336338043213,7.812836408615112,9.5367431640625e-07,True,
req_311,296,179,0.06406617164611816,0.06406712532043457,11.103698015213013,11.039630889892578,11.039631843566895,7.3188605308532715,9.5367431640625e-07,True,
req_380,317,85,0.0732114315032959,0.0732123851776123,11.110299348831177,11.037086963653564,11.03708791732788,9.25563383102417,9.5367431640625e-07,True,
req_391,467,73,0.07467317581176758,0.0746755599975586,11.125403642654419,11.05072808265686,11.050730466842651,9.532481670379639,2.384185791015625e-06,True,
req_313,749,169,0.06436467170715332,0.06436562538146973,11.212679862976074,11.148314237594604,11.148315191268921,7.40124249458313,9.5367431640625e-07,True,
req_352,593,120,0.06954598426818848,0.06954693794250488,11.213343858718872,11.143796920776367,11.143797874450684,8.485585927963257,9.5367431640625e-07,True,
req_387,347,81,0.07417011260986328,0.07417130470275879,11.220414638519287,11.146243333816528,11.146244525909424,9.41784954071045,1.1920928955078125e-06,True,
req_383,705,97,0.07361626625061035,0.07361721992492676,11.248557329177856,11.17494010925293,11.174941062927246,9.265315771102905,9.5367431640625e-07,True,
req_331,644,156,0.06669974327087402,0.06670093536376953,11.251076459884644,11.184375524520874,11.18437671661377,7.817416667938232,1.1920928955078125e-06,True,
req_357,556,118,0.07019543647766113,0.07019639015197754,11.251431465148926,11.181235074996948,11.181236028671265,8.624972581863403,9.5367431640625e-07,True,
req_337,616,151,0.06751132011413574,0.06751227378845215,11.283813714981079,11.216301441192627,11.216302394866943,8.073373794555664,9.5367431640625e-07,True,
req_327,569,165,0.06618857383728027,0.06618976593017578,11.329090595245361,11.262900829315186,11.262902021408081,7.797832250595093,1.1920928955078125e-06,True,
req_402,515,69,0.07666182518005371,0.07666468620300293,11.329820156097412,11.25315546989441,11.253158330917358,9.846944332122803,2.86102294921875e-06,True,
req_351,695,138,0.06941843032836914,0.06941962242126465,11.421838521957397,11.352418899536133,11.352420091629028,8.484147548675537,1.1920928955078125e-06,True,
req_378,673,110,0.07296156883239746,0.07296252250671387,11.43182110786438,11.358858585357666,11.358859539031982,9.15744400024414,9.5367431640625e-07,True,
req_354,292,126,0.06981158256530762,0.06981253623962402,11.450845718383789,11.381033182144165,11.381034135818481,8.605239629745483,9.5367431640625e-07,True,
req_390,763,94,0.07454848289489746,0.07454943656921387,11.5051851272583,11.430635690689087,11.430636644363403,9.541444778442383,9.5367431640625e-07,True,
req_381,613,114,0.07334327697753906,0.07334423065185547,11.535358190536499,11.462013959884644,11.46201491355896,9.209526300430298,9.5367431640625e-07,True,
req_392,446,86,0.07480001449584961,0.07480096817016602,11.562672138214111,11.487871170043945,11.487872123718262,9.63550090789795,9.5367431640625e-07,True,
req_322,594,176,0.06550455093383789,0.0655057430267334,11.564778327941895,11.499272584915161,11.499273777008057,7.6454362869262695,1.1920928955078125e-06,True,
req_385,667,106,0.0739138126373291,0.07391500473022461,11.595314979553223,11.521399974822998,11.521401166915894,9.40638279914856,1.1920928955078125e-06,True,
req_344,460,159,0.06847190856933594,0.06847500801086426,11.663790941238403,11.595315933227539,11.595319032669067,8.32756519317627,3.0994415283203125e-06,True,
req_400,309,85,0.0764014720916748,0.07640242576599121,11.67121410369873,11.59481167793274,11.594812631607056,9.76883864402771,9.5367431640625e-07,True,
req_401,718,85,0.07653307914733887,0.07653427124023438,11.671741247177124,11.59520697593689,11.595208168029785,9.77989935874939,1.1920928955078125e-06,True,
req_413,550,71,0.07810330390930176,0.07810425758361816,11.692543268203735,11.614439010620117,11.614439964294434,10.108375072479248,9.5367431640625e-07,True,
req_362,491,144,0.07086896896362305,0.07087039947509766,11.757686853408813,11.686816453933716,11.68681788444519,8.753105640411377,1.430511474609375e-06,True,
req_397,476,96,0.0760200023651123,0.07602095603942871,11.757976531982422,11.681955575942993,11.68195652961731,9.755090951919556,9.5367431640625e-07,True,
req_416,406,69,0.07847881317138672,0.07848000526428223,11.759913444519043,11.68143343925476,11.681434631347656,10.30339241027832,1.1920928955078125e-06,True,
req_353,339,157,0.06967854499816895,0.06967973709106445,11.775709629058838,11.706029891967773,11.706031084060669,8.486578941345215,1.1920928955078125e-06,True,
req_359,551,140,0.0704498291015625,0.07045102119445801,11.790064334869385,11.719613313674927,11.719614505767822,8.632657766342163,1.1920928955078125e-06,True,
req_342,345,175,0.06814432144165039,0.0681455135345459,11.814257383346558,11.746111869812012,11.746113061904907,8.173572063446045,1.1920928955078125e-06,True,
req_377,268,130,0.0728311538696289,0.07283234596252441,11.817044734954834,11.74421238899231,11.744213581085205,9.157448291778564,1.1920928955078125e-06,True,
