req_id,input_length,decode_length,arrival_time,to_server_time,finish_time,server_latency,total_latency,ttft,queue_time,success,error,worker_url,gpu_id
req_65,534,158,0.01737499237060547,0.01737666130065918,3.43308687210083,3.415710210800171,3.4157118797302246,0.6424906253814697,1.6689300537109375e-06,True,,,
req_105,384,86,0.026525259017944336,0.026526212692260742,3.4482555389404297,3.421729326248169,3.4217302799224854,1.6333894729614258,9.5367431640625e-07,True,,,
req_56,301,162,0.015215635299682617,0.015217304229736328,3.530402898788452,3.515185594558716,3.5151872634887695,0.6421573162078857,1.6689300537109375e-06,True,,,
req_109,295,84,0.02764153480529785,0.02764272689819336,3.5468122959136963,3.519169569015503,3.5191707611083984,1.7802186012268066,1.1920928955078125e-06,True,,,
req_98,269,164,0.025367021560668945,0.025369644165039062,3.5570099353790283,3.5316402912139893,3.5316429138183594,0.6330881118774414,2.6226043701171875e-06,True,,,
req_116,667,76,0.028601646423339844,0.02860260009765625,3.579423666000366,3.55082106590271,3.5508220195770264,1.9805169105529785,9.5367431640625e-07,True,,,
req_62,680,162,0.01666998863220215,0.01667165756225586,3.5813798904418945,3.5647082328796387,3.5647099018096924,0.635749340057373,1.6689300537109375e-06,True,,,
req_41,510,165,0.011615276336669922,0.011616706848144531,3.6791188716888428,3.6675021648406982,3.667503595352173,0.42135024070739746,1.430511474609375e-06,True,,,
req_80,698,165,0.021022796630859375,0.021023988723754883,3.6797049045562744,3.6586809158325195,3.658682107925415,0.6199212074279785,1.1920928955078125e-06,True,,,
req_53,714,166,0.014497995376586914,0.014499425888061523,3.6875412464141846,3.673041820526123,3.6730432510375977,0.6265954971313477,1.430511474609375e-06,True,,,
req_4,336,167,0.001493692398071289,0.001497030258178711,3.697383165359497,3.6958861351013184,3.695889472961426,0.260089635848999,3.337860107421875e-06,True,,,
req_29,280,170,0.008646011352539062,0.008647441864013672,3.762920379638672,3.754272937774658,3.754274368286133,0.4252445697784424,1.430511474609375e-06,True,,,
req_27,519,172,0.008097171783447266,0.00809931755065918,3.792117118835449,3.78401780128479,3.784019947052002,0.4252598285675049,2.1457672119140625e-06,True,,,
req_126,675,75,0.02995896339416504,0.02996039390563965,3.7927021980285645,3.762741804122925,3.7627432346343994,2.22029447555542,1.430511474609375e-06,True,,,
req_26,358,174,0.0070607662200927734,0.007062435150146484,3.796510696411133,3.7894482612609863,3.78944993019104,0.3949716091156006,1.6689300537109375e-06,True,,,
req_111,339,93,0.02790379524230957,0.027904748916625977,3.7970664501190186,3.7691617012023926,3.769162654876709,1.8363149166107178,9.5367431640625e-07,True,,,
req_48,536,175,0.013291358947753906,0.013294219970703125,3.802872896194458,3.789578676223755,3.789581537246704,0.6458690166473389,2.86102294921875e-06,True,,,
req_60,455,176,0.016193389892578125,0.016194820404052734,3.8185946941375732,3.8023998737335205,3.802401304244995,0.642780065536499,1.430511474609375e-06,True,,,
req_119,532,81,0.02900099754333496,0.02900242805480957,3.823863983154297,3.7948615550994873,3.794862985610962,2.100658655166626,1.430511474609375e-06,True,,,
req_7,699,173,0.0023839473724365234,0.002386808395385742,3.82437801361084,3.821991205215454,3.8219940662384033,0.4318826198577881,2.86102294921875e-06,True,,,
req_50,752,176,0.013747692108154297,0.013749122619628906,3.9321131706237793,3.9183640480041504,3.918365478515625,0.6268224716186523,1.430511474609375e-06,True,,,
req_2,631,176,0.0009696483612060547,0.0009713172912597656,3.9327168464660645,3.9317455291748047,3.9317471981048584,0.43325042724609375,1.6689300537109375e-06,True,,,
req_83,289,177,0.02171015739440918,0.02171182632446289,3.94055438041687,3.9188425540924072,3.918844223022461,0.6191895008087158,1.6689300537109375e-06,True,,,
req_44,388,177,0.012314558029174805,0.012315988540649414,3.941131353378296,3.9288153648376465,3.928816795349121,0.42180752754211426,1.430511474609375e-06,True,,,
req_132,317,74,0.030727624893188477,0.030728816986083984,3.948146104812622,3.917417287826538,3.9174184799194336,2.3704607486724854,1.1920928955078125e-06,True,,,
req_18,477,181,0.0051326751708984375,0.005134105682373047,3.9485418796539307,3.9434077739715576,3.9434092044830322,0.39659905433654785,1.430511474609375e-06,True,,,
req_15,350,182,0.004433870315551758,0.004435300827026367,3.9650838375091553,3.960648536682129,3.9606499671936035,0.2751576900482178,1.430511474609375e-06,True,,,
req_112,732,93,0.028043270111083984,0.028046131134033203,3.9666295051574707,3.9385833740234375,3.9385862350463867,1.9453675746917725,2.86102294921875e-06,True,,,
req_52,737,184,0.014211416244506836,0.014212608337402344,4.000592470169067,3.986379861831665,3.9863810539245605,0.6449968814849854,1.1920928955078125e-06,True,,,
req_12,682,185,0.0036013126373291016,0.003602743148803711,4.049345254898071,4.045742511749268,4.045743942260742,0.2756626605987549,1.430511474609375e-06,True,,,
req_135,421,74,0.031166553497314453,0.03116750717163086,4.055034399032593,4.023866891860962,4.023867845535278,2.4649641513824463,9.5367431640625e-07,True,,,
req_90,317,185,0.02337479591369629,0.023375988006591797,4.055612802505493,4.032236814498901,4.032238006591797,0.6352443695068359,1.1920928955078125e-06,True,,,
req_24,490,185,0.0065915584564208984,0.006593227386474609,4.056071519851685,4.04947829246521,4.049479961395264,0.39539361000061035,1.6689300537109375e-06,True,,,
req_22,406,182,0.006131887435913086,0.006132841110229492,4.09263277053833,4.086499929428101,4.086500883102417,0.4278857707977295,9.5367431640625e-07,True,,,
req_23,444,188,0.0063555240631103516,0.006356716156005859,4.109492540359497,4.103135824203491,4.103137016296387,0.39531373977661133,1.1920928955078125e-06,True,,,
req_84,415,185,0.021925926208496094,0.021927356719970703,4.1779704093933105,4.15604305267334,4.1560444831848145,0.6187362670898438,1.430511474609375e-06,True,,,
req_106,466,115,0.026650428771972656,0.026651620864868164,4.1785571575164795,4.151905536651611,4.151906728744507,1.63594651222229,1.1920928955078125e-06,True,,,
req_88,710,191,0.022899866104125977,0.022901058197021484,4.187387943267822,4.164486885070801,4.164488077163696,0.6361665725708008,1.1920928955078125e-06,True,,,
req_54,562,192,0.014734268188476562,0.014735698699951172,4.20161247253418,4.1868767738342285,4.186878204345703,0.6440258026123047,1.430511474609375e-06,True,,,
req_118,713,98,0.028862476348876953,0.02886366844177246,4.202186107635498,4.173322439193726,4.173323631286621,2.093994379043579,1.1920928955078125e-06,True,,,
req_79,315,186,0.020785093307495117,0.020786762237548828,4.2076709270477295,4.186884164810181,4.186885833740234,0.4123711585998535,1.6689300537109375e-06,True,,,
req_61,395,190,0.016435861587524414,0.016437292098999023,4.292827129364014,4.276389837265015,4.276391267776489,0.6237831115722656,1.430511474609375e-06,True,,,
req_11,753,190,0.003378629684448242,0.0033800601959228516,4.29345440864563,4.290074348449707,4.290075778961182,0.42983174324035645,1.430511474609375e-06,True,,,
req_74,618,190,0.019538164138793945,0.019539833068847656,4.298881530761719,4.279341697692871,4.279343366622925,0.6212716102600098,1.6689300537109375e-06,True,,,
req_133,429,92,0.030902624130249023,0.03090381622314453,4.415369033813477,4.384465217590332,4.3844664096832275,2.4594550132751465,1.1920928955078125e-06,True,,,
req_129,518,97,0.030351877212524414,0.030353069305419922,4.484033584594727,4.453680515289307,4.453681707382202,2.36126971244812,1.1920928955078125e-06,True,,,
req_127,697,116,0.03009629249572754,0.030097484588623047,4.666810035705566,4.636712551116943,4.636713743209839,2.3101744651794434,1.1920928955078125e-06,True,,,
req_159,629,68,0.03437185287475586,0.03437304496765137,4.68333888053894,4.648965835571289,4.648967027664185,3.2305219173431396,1.1920928955078125e-06,True,,,
req_113,670,133,0.02817821502685547,0.028179407119750977,4.701632261276245,4.673452854156494,4.67345404624939,1.9755232334136963,1.1920928955078125e-06,True,,,
req_168,277,65,0.0355534553527832,0.03555440902709961,4.71665358543396,4.68109917640686,4.681100130081177,3.44657039642334,9.5367431640625e-07,True,,,
req_128,260,112,0.03022933006286621,0.030230283737182617,4.736459970474243,4.7062296867370605,4.706230640411377,2.3614487648010254,9.5367431640625e-07,True,,,
req_115,702,138,0.02846837043762207,0.028469324111938477,4.835349082946777,4.806879758834839,4.806880712509155,1.9779322147369385,9.5367431640625e-07,True,,,
req_144,402,98,0.03232979774475098,0.03233075141906738,4.899507284164429,4.867176532745361,4.867177486419678,2.842062473297119,9.5367431640625e-07,True,,,
req_141,385,109,0.03193473815917969,0.031937360763549805,4.903767108917236,4.8718297481536865,4.871832370758057,2.7063889503479004,2.6226043701171875e-06,True,,,
req_156,600,84,0.03392195701599121,0.03392291069030762,4.904145956039429,4.870223045349121,4.8702239990234375,3.2113845348358154,9.5367431640625e-07,True,,,
req_114,580,140,0.028327226638793945,0.028328895568847656,4.918084383010864,4.889755487442017,4.88975715637207,1.96907639503479,1.6689300537109375e-06,True,,,
req_125,475,135,0.02982330322265625,0.029824495315551758,4.925939083099365,4.8961145877838135,4.896115779876709,2.216085910797119,1.1920928955078125e-06,True,,,
req_108,373,153,0.026908397674560547,0.026909589767456055,4.932105302810669,4.905195713043213,4.905196905136108,1.725252628326416,1.1920928955078125e-06,True,,,
req_107,643,161,0.026777029037475586,0.026778221130371094,4.963794946670532,4.937016725540161,4.937017917633057,1.6945080757141113,1.1920928955078125e-06,True,,,
req_161,580,80,0.03462481498718262,0.03462624549865723,5.047583341598511,5.0129570960998535,5.012958526611328,3.325141668319702,1.430511474609375e-06,True,,,
req_131,370,127,0.030604839324951172,0.03060626983642578,5.059835910797119,5.029229640960693,5.029231071472168,2.362748146057129,1.430511474609375e-06,True,,,
req_164,302,85,0.03501749038696289,0.0350186824798584,5.145224571228027,5.110205888748169,5.1102070808410645,3.438516855239868,1.1920928955078125e-06,True,,,
req_137,616,127,0.03141355514526367,0.03141450881958008,5.186824321746826,5.155409812927246,5.1554107666015625,2.6132431030273438,9.5367431640625e-07,True,,,
req_138,442,126,0.0315399169921875,0.031540870666503906,5.222290992736816,5.1907501220703125,5.190751075744629,2.607048988342285,9.5367431640625e-07,True,,,
req_187,540,73,0.038106441497802734,0.03810763359069824,5.242329120635986,5.204221487045288,5.204222679138184,3.848633050918579,1.1920928955078125e-06,True,,,
req_124,373,148,0.029694080352783203,0.02969503402709961,5.296428203582764,5.266733169555664,5.2667341232299805,2.217468738555908,9.5367431640625e-07,True,,,
req_102,417,177,0.026134014129638672,0.02613544464111328,5.317598581314087,5.291463136672974,5.291464567184448,1.5823581218719482,1.430511474609375e-06,True,,,
req_177,454,78,0.03676605224609375,0.036767005920410156,5.318728446960449,5.281961441040039,5.2819623947143555,3.710878849029541,9.5367431640625e-07,True,,,
req_110,404,168,0.027781248092651367,0.027782201766967773,5.325393915176392,5.297611713409424,5.29761266708374,1.8152155876159668,9.5367431640625e-07,True,,,
req_201,299,67,0.03994584083557129,0.039946794509887695,5.349469423294067,5.30952262878418,5.309523582458496,4.098785161972046,9.5367431640625e-07,True,,,
req_101,582,188,0.02599167823791504,0.02599310874938965,5.382175922393799,5.356182813644409,5.356184244155884,1.544161081314087,1.430511474609375e-06,True,,,
req_194,430,70,0.03906130790710449,0.0390627384185791,5.402550458908081,5.363487720489502,5.363489151000977,4.000505208969116,1.430511474609375e-06,True,,,
req_184,388,77,0.03771066665649414,0.03771162033081055,5.404401540756226,5.366689920425415,5.3666908740997314,3.8339104652404785,9.5367431640625e-07,True,,,
req_202,339,67,0.0400848388671875,0.04008603096008301,5.454238414764404,5.414152383804321,5.414153575897217,4.139007091522217,1.1920928955078125e-06,True,,,
req_103,516,183,0.02626514434814453,0.026266098022460938,5.477968215942383,5.451702117919922,5.451703071594238,1.5822827816009521,9.5367431640625e-07,True,,,
req_190,304,73,0.03849339485168457,0.03849434852600098,5.478349685668945,5.439855337142944,5.439856290817261,3.973029136657715,9.5367431640625e-07,True,,,
req_139,754,140,0.03166842460632324,0.03166937828063965,5.498752117156982,5.467082738876343,5.467083692550659,2.614820718765259,9.5367431640625e-07,True,,,
req_162,580,107,0.03475236892700195,0.03475356101989746,5.555552005767822,5.520798444747925,5.52079963684082,3.362842082977295,1.1920928955078125e-06,True,,,
req_104,721,191,0.026396989822387695,0.026398181915283203,5.5567591190338135,5.53036093711853,5.530362129211426,1.6266670227050781,1.1920928955078125e-06,True,,,
req_130,470,157,0.030476093292236328,0.030477046966552734,5.590768814086914,5.560291767120361,5.560292720794678,2.3707683086395264,9.5367431640625e-07,True,,,
req_143,410,136,0.03220343589782715,0.032204627990722656,5.595305919647217,5.563101291656494,5.56310248374939,2.8224434852600098,1.1920928955078125e-06,True,,,
req_169,559,101,0.03572797775268555,0.03572893142700195,5.621164798736572,5.58543586730957,5.585436820983887,3.461413860321045,9.5367431640625e-07,True,,,
req_199,655,81,0.03969550132751465,0.03969883918762207,5.680571794509888,5.640872955322266,5.640876293182373,4.088936805725098,3.337860107421875e-06,True,,,
req_173,372,97,0.0362553596496582,0.03625631332397461,5.70468807220459,5.668431758880615,5.668432712554932,3.596622943878174,9.5367431640625e-07,True,,,
req_117,352,176,0.02872943878173828,0.028730392456054688,5.712049722671509,5.683319330215454,5.6833202838897705,2.094083070755005,9.5367431640625e-07,True,,,
req_134,739,151,0.031041383743286133,0.031043529510498047,5.718082666397095,5.687039136886597,5.687041282653809,2.4762418270111084,2.1457672119140625e-06,True,,,
req_122,419,174,0.029440641403198242,0.02944159507751465,5.7994608879089355,5.770019292831421,5.770020246505737,2.216395139694214,9.5367431640625e-07,True,,,
req_123,312,168,0.02956986427307129,0.029571056365966797,5.810153484344482,5.780582427978516,5.780583620071411,2.2174084186553955,1.1920928955078125e-06,True,,,
req_120,669,178,0.02913188934326172,0.029133081436157227,5.89391303062439,5.864779949188232,5.864781141281128,2.1038715839385986,1.1920928955078125e-06,True,,,
req_142,511,151,0.032074928283691406,0.03207588195800781,5.917163372039795,5.885087490081787,5.8850884437561035,2.71170711517334,9.5367431640625e-07,True,,,
req_121,715,186,0.029311656951904297,0.029312610626220703,5.920652389526367,5.8913397789001465,5.891340732574463,2.101811647415161,9.5367431640625e-07,True,,,
req_181,314,108,0.03732800483703613,0.03732919692993164,6.012404203414917,5.975075006484985,5.975076198577881,3.839905023574829,1.1920928955078125e-06,True,,,
req_147,513,148,0.03275728225708008,0.032758474349975586,6.017351150512695,5.98459267616272,5.984593868255615,2.854414701461792,1.1920928955078125e-06,True,,,
req_212,590,85,0.04141592979431152,0.04141712188720703,6.10599684715271,6.064579725265503,6.064580917358398,4.436078310012817,1.1920928955078125e-06,True,,,
req_188,527,103,0.03823566436767578,0.03823709487915039,6.11145806312561,6.07322096824646,6.073222398757935,3.9734573364257812,1.430511474609375e-06,True,,,
req_136,522,173,0.031289100646972656,0.031290292739868164,6.112020015716553,6.080729722976685,6.08073091506958,2.4795236587524414,1.1920928955078125e-06,True,,,
req_154,761,143,0.033649444580078125,0.033650875091552734,6.133353233337402,6.09970235824585,6.099703788757324,3.143409252166748,1.430511474609375e-06,True,,,
req_153,507,151,0.03352856636047363,0.03352975845336914,6.1434056758880615,6.109875917434692,6.109877109527588,3.081843852996826,1.1920928955078125e-06,True,,,
req_150,721,155,0.033145904541015625,0.033147335052490234,6.143665313720703,6.110517978668213,6.1105194091796875,2.9989383220672607,1.430511474609375e-06,True,,,
req_167,351,129,0.03542900085449219,0.035429954528808594,6.169638395309448,6.13420844078064,6.134209394454956,3.4616456031799316,9.5367431640625e-07,True,,,
req_140,749,170,0.03180193901062012,0.03180289268493652,6.174036264419556,6.142233371734619,6.1422343254089355,2.617238759994507,9.5367431640625e-07,True,,,
req_208,259,99,0.04089856147766113,0.04089975357055664,6.24209451675415,6.201194763183594,6.201195955276489,4.213312149047852,1.1920928955078125e-06,True,,,
req_146,568,166,0.03262805938720703,0.03262901306152344,6.251632452011108,6.219003438949585,6.219004392623901,2.83107590675354,9.5367431640625e-07,True,,,
req_192,717,108,0.03874492645263672,0.038745880126953125,6.259348630905151,6.220602750778198,6.220603704452515,4.000970125198364,9.5367431640625e-07,True,,,
req_152,330,153,0.03339958190917969,0.033400774002075195,6.264302968978882,6.230902194976807,6.230903387069702,3.027350664138794,1.1920928955078125e-06,True,,,
req_203,716,105,0.04021573066711426,0.040216684341430664,6.315995931625366,6.2757792472839355,6.275780200958252,4.213770151138306,9.5367431640625e-07,True,,,
req_216,423,75,0.04191708564758301,0.041918039321899414,6.316720962524414,6.274802923202515,6.274803876876831,4.7365639209747314,9.5367431640625e-07,True,,,
req_175,345,133,0.03650951385498047,0.03651118278503418,6.456990003585815,6.420478820800781,6.420480489730835,3.7269198894500732,1.6689300537109375e-06,True,,,
req_155,380,160,0.03377938270568848,0.033780813217163086,6.457385778427124,6.423604965209961,6.4236063957214355,3.138683319091797,1.430511474609375e-06,True,,,
req_145,275,176,0.0325009822845459,0.032502174377441406,6.457751274108887,6.425249099731445,6.425250291824341,2.8236143589019775,1.1920928955078125e-06,True,,,
req_170,603,143,0.035857200622558594,0.03586006164550781,6.482446670532227,6.446586608886719,6.446589469909668,3.567265033721924,2.86102294921875e-06,True,,,
req_148,282,173,0.03288435935974121,0.03288531303405762,6.4829370975494385,6.450051784515381,6.450052738189697,2.921795129776001,9.5367431640625e-07,True,,,
req_172,518,145,0.03612637519836426,0.036127328872680664,6.56242299079895,6.5262956619262695,6.526296615600586,3.5689809322357178,9.5367431640625e-07,True,,,
